OverallCond,latest_contruction,TotalBsmtSF,GrLivArea,GarageArea,SalePrice,indicator
4,1950,0.0,845,256.0,,0
6,2006,957.0,1991,0.0,,0
6,1980,1073.0,1073,720.0,,0
9,2007,837.0,1001,216.0,,0
5,2007,1573.0,1625,495.0,,0
6,1979,1001.0,1299,486.0,,0
5,2002,1441.0,1392,650.0,,0
5,2002,1409.0,1409,576.0,,0
5,1992,1454.0,1478,506.0,,0
6,1975,852.0,918,360.0,,0
6,1974,970.0,1026,528.0,,0
6,1987,1501.0,1501,512.0,,0
8,1995,585.0,2279,461.0,,0
5,2007,1689.0,1689,433.0,,0
5,2007,1546.0,1564,502.0,,0
7,1985,1265.0,1240,528.0,,0
5,2001,1267.0,1312,471.0,,0
5,2002,1922.0,1922,692.0,,0
5,1996,1491.0,1491,571.0,,0
5,2004,1122.0,2486,452.0,,0
5,2007,1824.0,1824,932.0,,0
5,1953,0.0,2034,1041.0,,0
5,1997,920.0,936,460.0,,0
4,1972,546.0,1092,253.0,,0
5,1970,530.0,992,297.0,,0
6,1970,546.0,1092,0.0,,0
3,1976,546.0,1092,286.0,,0
5,1977,923.0,1008,678.0,,0
6,1977,1244.0,1356,528.0,,0
6,1994,1160.0,1676,672.0,,0
7,1977,716.0,1432,531.0,,0
7,1971,796.0,796,0.0,,0
3,1961,1396.0,1608,444.0,,0
6,2003,1090.0,1178,502.0,,0
7,1983,816.0,816,264.0,,0
6,1984,864.0,887,288.0,,0
5,1954,1178.0,1293,452.0,,0
6,1956,1008.0,1024,313.0,,0
5,1957,1617.0,1797,963.0,,0
6,1957,1705.0,1390,550.0,,0
6,1969,1851.0,1851,506.0,,0
5,1998,813.0,1525,400.0,,0
5,1995,781.0,1671,423.0,,0
5,1996,821.0,1776,443.0,,0
5,2005,1074.0,2064,527.0,,0
5,2006,1700.0,2212,773.0,,0
5,1994,2062.0,2687,618.0,,0
6,1994,1160.0,1169,402.0,,0
5,1987,1191.0,1204,461.0,,0
5,2006,1398.0,2798,670.0,,0
5,2006,1528.0,3390,758.0,,0
5,2006,1094.0,2473,675.0,,0
5,2006,1850.0,2698,736.0,,0
5,2006,1390.0,2795,660.0,,0
5,2005,1714.0,1714,517.0,,0
5,2005,1910.0,2000,722.0,,0
6,1980,988.0,1102,582.0,,0
5,1978,945.0,1857,482.0,,0
5,1976,1047.0,1083,596.0,,0
5,2006,960.0,2318,541.0,,0
6,2000,675.0,1875,485.0,,0
6,1974,1103.0,1103,462.0,,0
4,1971,864.0,874,576.0,,0
5,2002,1487.0,1419,543.0,,0
5,1973,525.0,1092,440.0,,0
6,1973,765.0,1365,440.0,,0
7,1972,494.0,1030,264.0,,0
5,1972,483.0,948,264.0,,0
5,1972,525.0,1092,264.0,,0
5,1975,1069.0,1069,440.0,,0
7,1975,943.0,1387,300.0,,0
7,1976,1055.0,1055,319.0,,0
5,1976,855.0,1456,460.0,,0
5,2006,1738.0,2589,831.0,,0
5,2004,1618.0,1618,880.0,,0
5,2006,1721.0,1740,874.0,,0
5,2005,1868.0,1868,1085.0,,0
5,2006,1090.0,2206,670.0,,0
5,2006,1606.0,2091,521.0,,0
5,2006,1209.0,2253,575.0,,0
5,2006,1054.0,2389,672.0,,0
5,2006,1524.0,2358,784.0,,0
5,2006,1792.0,1792,925.0,,0
5,2005,1780.0,1780,816.0,,0
5,2004,1420.0,1914,746.0,,0
5,2005,1560.0,1565,556.0,,0
5,2006,1686.0,1686,899.0,,0
5,2006,1666.0,1666,575.0,,0
5,2006,728.0,1456,390.0,,0
5,2006,738.0,1492,440.0,,0
5,2006,1326.0,1326,427.0,,0
5,2005,1052.0,2373,632.0,,0
5,2006,738.0,1492,440.0,,0
5,2006,1220.0,1364,437.0,,0
5,2002,1368.0,1511,398.0,,0
5,2004,1365.0,1548,388.0,,0
5,2006,1142.0,1142,440.0,,0
5,2005,848.0,1598,433.0,,0
5,2000,982.0,1889,431.0,,0
5,2006,1035.0,2322,617.0,,0
5,1998,1044.0,1976,885.0,,0
5,2000,1160.0,2234,768.0,,0
5,2000,1540.0,2855,774.0,,0
5,1995,1342.0,2726,725.0,,0
5,1994,1733.0,3500,959.0,,0
5,1995,1290.0,2494,803.0,,0
5,1993,1286.0,2799,704.0,,0
5,2006,1100.0,1964,760.0,,0
5,2006,1670.0,1670,928.0,,0
5,2006,1504.0,1504,510.0,,0
5,2006,1278.0,1278,584.0,,0
5,2006,2036.0,2640,792.0,,0
5,2005,858.0,1716,615.0,,0
5,2005,1142.0,1142,0.0,,0
5,2006,1400.0,1400,612.0,,0
5,2006,1131.0,1131,0.0,,0
5,2005,891.0,1686,462.0,,0
5,2005,784.0,1585,449.0,,0
5,1998,941.0,1837,688.0,,0
5,1993,836.0,1731,462.0,,0
5,1991,1398.0,1398,542.0,,0
5,1991,1217.0,1217,484.0,,0
5,1994,636.0,1320,472.0,,0
4,1962,988.0,988,624.0,,0
6,1977,0.0,1654,528.0,,0
6,2002,864.0,1211,576.0,,0
5,1965,984.0,984,310.0,,0
6,1968,882.0,909,294.0,,0
6,1963,925.0,925,484.0,,0
6,1965,1024.0,1024,308.0,,0
6,1964,912.0,912,0.0,,0
6,1967,912.0,941,288.0,,0
4,1974,1748.0,2646,550.0,,0
5,1993,1334.0,2826,888.0,,0
5,2004,1143.0,1143,588.0,,0
5,2005,600.0,1223,480.0,,0
5,2000,756.0,1524,440.0,,0
5,2003,530.0,1080,496.0,,0
5,1998,569.0,1694,434.0,,0
5,2002,1568.0,1568,564.0,,0
6,1972,1153.0,1193,501.0,,0
6,1967,1334.0,1334,477.0,,0
5,1968,1051.0,1051,504.0,,0
5,1968,900.0,1770,530.0,,0
7,2004,976.0,976,504.0,,0
6,1968,833.0,898,326.0,,0
5,1966,1051.0,1051,264.0,,0
7,1967,1141.0,1141,568.0,,0
7,2000,1187.0,1565,299.0,,0
6,1964,1008.0,1488,430.0,,0
6,1964,720.0,1440,480.0,,0
7,1960,1248.0,1248,286.0,,0
8,1950,816.0,816,240.0,,0
7,1950,938.0,1043,273.0,,0
6,1990,1251.0,1433,441.0,,0
6,1952,1444.0,1624,240.0,,0
5,1951,1056.0,1216,280.0,,0
6,1973,704.0,1728,234.0,,0
6,1975,936.0,936,240.0,,0
5,1967,1584.0,1584,506.0,,0
5,1964,1246.0,1246,441.0,,0
7,1963,1008.0,1008,430.0,,0
5,1957,1179.0,1364,331.0,,0
6,1958,1121.0,1336,488.0,,0
6,1956,1058.0,1370,300.0,,0
6,1994,1124.0,1124,353.0,,0
8,2000,1050.0,1050,286.0,,0
6,2003,1008.0,1008,280.0,,0
6,1951,216.0,1575,400.0,,0
7,1956,301.0,1145,684.0,,0
5,1956,1005.0,1005,319.0,,0
6,1955,1056.0,1056,300.0,,0
6,1991,884.0,884,270.0,,0
5,1963,929.0,2039,791.0,,0
5,2001,1015.0,1384,896.0,,0
5,1975,2171.0,2640,1008.0,,0
6,1950,784.0,1312,649.0,,0
8,2001,713.0,713,371.0,,0
3,1950,715.0,715,660.0,,0
8,1998,448.0,720,280.0,,0
8,1950,663.0,1595,528.0,,0
4,1950,1077.0,1760,648.0,,0
5,1963,1083.0,1146,294.0,,0
5,1985,1135.0,1207,264.0,,0
6,1992,1313.0,1773,418.0,,0
5,1959,0.0,1472,484.0,,0
8,1998,1438.0,2448,441.0,,0
6,1950,910.0,1521,597.0,,0
4,1950,0.0,1040,400.0,,0
5,1960,1556.0,1556,0.0,,0
4,1961,1150.0,1150,288.0,,0
6,1962,1045.0,1045,528.0,,0
6,1962,864.0,864,336.0,,0
5,1962,1025.0,1025,0.0,,0
8,2005,716.0,2014,624.0,,0
6,1950,1212.0,1668,240.0,,0
6,1980,1147.0,1657,162.0,,0
8,2004,780.0,1416,400.0,,0
7,1970,712.0,1428,576.0,,0
8,1950,502.0,1004,200.0,,0
6,1950,938.0,1951,576.0,,0
5,1950,1032.0,1032,280.0,,0
7,1950,844.0,844,216.0,,0
5,1950,576.0,864,528.0,,0
5,1950,738.0,1376,216.0,,0
7,1955,960.0,960,576.0,,0
7,1950,816.0,1566,450.0,,0
5,1950,492.0,492,200.0,,0
7,1950,770.0,1182,378.0,,0
4,1950,798.0,840,250.0,,0
6,2005,1226.0,2104,432.0,,0
7,1950,624.0,1248,0.0,,0
5,1958,960.0,960,624.0,,0
3,1950,1020.0,1020,0.0,,0
7,1996,848.0,1827,240.0,,0
5,1950,728.0,1162,258.0,,0
7,1984,741.0,1324,180.0,,0
5,1950,816.0,816,210.0,,0
5,1962,1595.0,2486,576.0,,0
5,1950,596.0,1430,370.0,,0
8,2004,396.0,1330,390.0,,0
4,1950,610.0,819,0.0,,0
6,1950,984.0,984,308.0,,0
5,1951,806.0,1422,288.0,,0
5,1964,1921.0,1921,576.0,,0
5,1950,0.0,1640,394.0,,0
7,1950,0.0,1032,260.0,,0
3,1950,830.0,879,180.0,,0
5,2004,1073.0,1073,246.0,,0
6,1967,1064.0,1064,528.0,,0
7,1964,912.0,934,336.0,,0
6,1966,1059.0,1059,286.0,,0
5,1967,1176.0,1458,512.0,,0
6,1978,960.0,1040,616.0,,0
4,1977,1967.0,1967,580.0,,0
4,1977,1949.0,1949,586.0,,0
5,1950,872.0,872,322.0,,0
6,1967,1865.0,1830,521.0,,0
6,1963,1000.0,1000,575.0,,0
7,1972,782.0,810,576.0,,0
5,1981,430.0,1700,450.0,,0
5,1954,967.0,1350,504.0,,0
5,1950,799.0,1150,215.0,,0
7,1950,672.0,2009,795.0,,0
8,1990,1836.0,3672,836.0,,0
5,1962,1776.0,1560,528.0,,0
6,2002,0.0,1488,569.0,,0
8,1999,1057.0,1057,288.0,,0
5,1953,1000.0,1609,305.0,,0
4,1989,868.0,2559,506.0,,0
8,1993,1344.0,1440,920.0,,0
5,2006,1308.0,1876,848.0,,0
5,2005,1208.0,1208,632.0,,0
5,2006,1836.0,1846,495.0,,0
5,2006,1570.0,1590,754.0,,0
5,2006,945.0,1809,638.0,,0
5,2005,1614.0,1614,576.0,,0
5,2005,784.0,1596,610.0,,0
5,1968,1388.0,1388,522.0,,0
6,1996,1100.0,1100,462.0,,0
5,1995,781.0,1499,473.0,,0
5,1998,1425.0,1425,591.0,,0
5,1999,842.0,1749,515.0,,0
5,2000,951.0,1779,586.0,,0
6,1977,675.0,1388,317.0,,0
6,1978,995.0,1282,672.0,,0
8,1972,864.0,864,297.0,,0
5,2002,826.0,1762,591.0,,0
5,1999,840.0,1755,530.0,,0
5,2002,1348.0,1358,418.0,,0
5,2002,872.0,1909,529.0,,0
5,1999,1090.0,2214,646.0,,0
5,1997,1065.0,2049,467.0,,0
5,1998,1054.0,1939,555.0,,0
5,1996,930.0,1995,610.0,,0
5,2003,848.0,848,420.0,,0
5,2003,1390.0,1390,545.0,,0
5,2006,851.0,1737,578.0,,0
5,2005,784.0,1611,572.0,,0
5,2006,1336.0,1336,502.0,,0
6,2000,676.0,1436,528.0,,0
5,1975,976.0,1012,0.0,,0
4,1969,1176.0,1176,360.0,,0
5,2004,796.0,1724,616.0,,0
5,2002,914.0,914,0.0,,0
5,2005,1150.0,2314,502.0,,0
5,2006,547.0,1072,525.0,,0
5,2004,970.0,1709,380.0,,0
7,1950,624.0,936,265.0,,0
3,1950,832.0,1338,528.0,,0
5,1950,1093.0,1669,288.0,,0
4,1968,954.0,1482,609.0,,0
4,1950,864.0,1414,0.0,,0
3,1955,498.0,498,216.0,,0
7,1993,616.0,1273,275.0,,0
5,1950,1058.0,1551,240.0,,0
6,1950,780.0,1340,440.0,,0
8,1997,624.0,1479,312.0,,0
8,1950,755.0,1510,216.0,,0
8,1950,818.0,1636,288.0,,0
5,1950,992.0,1465,240.0,,0
4,1950,824.0,1288,240.0,,0
5,1950,817.0,1550,318.0,,0
6,1950,901.0,1717,410.0,,0
7,1950,1022.0,1671,451.0,,0
7,1990,637.0,1609,579.0,,0
7,1959,697.0,1801,365.0,,0
7,1963,1168.0,2315,342.0,,0
6,1950,976.0,976,215.0,,0
7,1950,861.0,1285,506.0,,0
4,1950,432.0,672,0.0,,0
6,1950,641.0,641,272.0,,0
5,1957,967.0,1638,384.0,,0
5,1950,0.0,729,0.0,,0
6,1951,660.0,1396,0.0,,0
5,1950,216.0,936,0.0,,0
5,2006,1573.0,1778,495.0,,0
5,2005,1594.0,1646,525.0,,0
6,1979,1625.0,1625,576.0,,0
5,1978,1664.0,1664,616.0,,0
5,2001,1491.0,1491,490.0,,0
6,1975,1128.0,1210,528.0,,0
5,1958,1632.0,1650,518.0,,0
5,2000,1381.0,1403,470.0,,0
5,2006,1728.0,1960,714.0,,0
5,2006,1838.0,1838,682.0,,0
3,1951,0.0,1600,270.0,,0
5,1997,1288.0,1368,784.0,,0
6,1977,264.0,1304,336.0,,0
7,2003,864.0,874,288.0,,0
5,1970,1652.0,1652,928.0,,0
6,1970,630.0,630,0.0,,0
4,1972,546.0,1092,253.0,,0
5,1979,1104.0,1360,336.0,,0
5,1970,546.0,1092,286.0,,0
5,1970,546.0,1092,0.0,,0
7,1970,546.0,1092,0.0,,0
5,1970,546.0,1092,286.0,,0
7,1996,1224.0,1224,576.0,,0
5,1992,912.0,970,0.0,,0
5,1994,996.0,2000,650.0,,0
